time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
2681.936735	32.526695	0.000439	74.059578	151
2682.982666	31.558208	0.000432	72.988098	152
2684.018816	31.619030	0.000433	73.012856	153
2685.069964	31.014772	0.000426	72.741714	154
2686.104754	31.303776	0.000429	72.961525	155
2687.152866	32.375999	0.000444	72.886040	156
2688.187947	31.855946	0.000438	72.752571	157
2689.234923	31.177387	0.000428	72.803001	158
2690.272597	31.783585	0.000436	72.955635	159
2691.323381	30.824316	0.000424	72.771896	160
2692.360570	32.466309	0.000446	72.843468	161
2693.406098	39.572857	0.000541	73.082756	162
2694.445024	31.255564	0.000429	72.922424	163
2695.486713	31.256502	0.000428	72.986885	164
2696.530625	30.631308	0.000422	72.615791	165
2697.570813	31.359327	0.000431	72.742157	166
2698.613051	31.061310	0.000427	72.732956	167
2699.658151	31.085484	0.000428	72.624702	168
2700.698173	47.202969	0.000647	72.994888	169
2701.742199	31.015085	0.000426	72.843468	170
2702.781219	31.168522	0.000429	72.639343	171
2703.825859	30.410547	0.000419	72.626663	172
2704.863847	31.339378	0.000431	72.697769	173
2705.910852	30.990414	0.000425	72.871704	174
2706.951529	62.443169	0.000860	72.591179	175
2707.995353	30.860958	0.000425	72.618057	176
2709.035371	31.164827	0.000429	72.654587	177
2710.078711	30.773874	0.000423	72.795158	178
2711.117724	30.786312	0.000419	73.483604	179
2712.161522	31.284575	0.000431	72.663803	180
2713.202182	31.250330	0.000430	72.665466	181
2714.248802	30.593870	0.000421	72.702301	182
2715.285737	30.831408	0.000423	72.876381	183
2716.335864	30.204910	0.000414	72.964851	184
2717.370299	30.462156	0.000418	72.824593	185
2718.420561	30.340221	0.000415	73.059654	186
2719.451388	31.239080	0.000428	73.027809	187
2720.503476	30.489788	0.000416	73.260910	188
2721.535496	32.237595	0.000442	72.905815	189
2722.587140	30.054720	0.000413	72.749863	190
2723.622795	30.949753	0.000425	72.748802	191
2724.672216	30.350498	0.000416	72.968315	192
2725.705213	30.896557	0.000424	72.837578	193
2726.754378	31.523687	0.000434	72.682213	194
2727.791093	30.690104	0.000422	72.748802	195
2728.839068	30.501408	0.000419	72.776276	196
2729.875741	29.897129	0.000410	72.856598	197
2730.921599	30.692183	0.000421	72.896149	198
2731.960682	29.949556	0.000412	72.682678	199
2733.004993	30.799234	0.000424	72.714073	200
2734.045751	30.330084	0.000417	72.801643	201
2735.090712	30.124016	0.000414	72.676636	202
2736.127853	30.462746	0.000416	73.176819	203
2737.176657	30.341682	0.000419	72.485352	204
2738.212791	29.976263	0.000412	72.823082	205
2739.260776	29.611343	0.000406	72.974815	206
2740.299300	30.101099	0.000412	73.122925	207
